user_id,gender,daily_screen_time_hours,addiction_risk_level
15231,Female,5.56,Low
9503,Male,7.86,Low
15856,Other,3.49,Low
23079,Female,4.44,Low
3271,Other,0.67,Low
19178,Other,5.44,Low
3816,Female,6.95,Low
12986,Male,4.55,Low
4291,Male,5.93,Low
18011,Female,4.01,Low
21148,Female,9.49,Low
21970,Male,8.27,Low
22152,Other,8.92,Low
2106,Male,6.9,Low
11559,Female,6.29,Low
3622,Female,4.3,Low
6294,Other,7.54,Low
3566,Other,6.31,Low
20843,Female,6.85,Low
17359,Male,9.78,Low
8897,Male,5.02,Low
15106,Other,2.19,Low
23992,Other,8.33,Low
4183,Male,8.79,Low
11077,Other,8.76,Low
15384,Other,7.88,Low
20948,Other,1.16,Low
17850,Female,7.36,Low
1201,Male,7.13,Low
17199,Female,6.04,Low
21535,Other,7.82,Low
20812,Female,5.37,Low
4777,Female,6.91,Low
12270,Other,6.11,Low
5898,Male,5.23,Low
4374,Male,3.49,Low
10298,Other,6.17,Low
5654,Female,7.71,Low
22472,Female,5.46,Low
10196,Other,8.44,Low
16376,Male,7.36,Low
7058,Other,6.63,Low
16673,Male,3.31,Low
4200,Female,7.78,Low
6887,Female,3.69,Low
4424,Female,3.78,Low
1809,Female,3.18,Low
14461,Other,5.59,Low
22464,Male,8.43,Low
21989,Other,6.55,Low
568,Male,2.89,Low
8319,Female,0.5,Low
4029,Other,4.65,Low
20784,Female,6.09,Low
15489,Other,5.9,Low
2210,Male,3.85,Low
13332,Other,4.59,Low
20010,Other,7.49,Low
18775,Other,8.94,Low
11503,Male,3.68,Low
17556,Female,3.68,Low
2634,Other,7.07,Low
14905,Female,2.26,Low
6202,Female,6.29,Low
8535,Female,3.01,Low
12548,Female,8.29,Low
9502,Other,4.48,Low
5686,Other,8.15,Low
13342,Female,6.4,Low
18877,Other,2.81,Low
22708,Male,4.79,Low
4909,Male,4.16,Low
11606,Female,5.85,Low
24379,Male,9.79,Low
10787,Other,5.89,Low
12015,Male,4.31,Low
3705,Female,3.6,Low
13881,Male,5.01,Low
1365,Female,8.05,Low
8403,Female,4.1,Low
13307,Other,7.15,Low
3852,Other,2.72,Low
2041,Female,4.58,Low
14243,Female,6.61,Low
4365,Other,6.1,Low
2088,Male,2.34,Low
15022,Male,8.42,Low
7150,Female,8.93,Low
11169,Female,3.91,Low
18704,Female,3.66,Low
9858,Male,4.83,Low
3329,Other,6.94,Low
28,Male,8.11,Low
2217,Female,7.4,Low
18852,Male,3.56,Low
17989,Other,7.79,Low
18937,Male,4.67,Low
7037,Male,6.55,Low
14050,Male,6.29,Low
22022,Other,3.5,Low
12679,Other,8.54,Low
17020,Female,9.95,Low
22995,Female,6.72,Low
5696,Male,2.91,Low
12115,Other,7.64,Low
6704,Male,4.41,Low
10964,Other,5.32,Low
5879,Other,10.26,Low
9805,Male,6.59,Low
20314,Female,6.29,Low
19158,Other,5.53,Low
10211,Other,2.96,Low
17526,Female,7.05,Low
4403,Female,5.8,Low
12003,Female,4.73,Low
2099,Other,7.31,Low
9020,Male,6.29,Low
8056,Male,5.22,Low
6761,Other,2.65,Low
14217,Other,2.74,Low
21102,Male,5.01,Low
14447,Other,6.28,Low
19222,Male,6.81,Low
10674,Female,4.96,Low
4735,Male,5.48,Low
10821,Female,10.02,Low
21658,Female,2.82,Low
12878,Other,4.68,Low
11162,Female,9.79,Low
10265,Other,4.52,Low
22467,Male,8.24,Low
1321,Other,3.69,Low
6702,Male,4.26,Low
15919,Male,4.59,Low
23634,Other,5.19,Low
14688,Male,8.63,Low
22645,Male,2.48,Low
455,Male,7.16,Low
16842,Other,7.12,Low
2500,Female,3.11,Low
6406,Other,9.55,Low
21946,Female,4.57,Low
6408,Female,4.23,Low
15058,Other,4.48,Low
1869,Female,4.67,Low
11960,Male,8.76,Low
13265,Female,6.09,Low
14245,Female,3.27,Low
20178,Male,6.51,Low
4290,Female,10.0,Low
16414,Female,5.95,Low
14341,Female,6.42,Low
931,Female,6.17,Low
9058,Female,7.79,Low
8356,Other,6.75,Low
24949,Male,7.61,Low
11140,Other,6.63,Low
288,Male,3.74,Low
13585,Other,5.08,Low
9495,Male,2.67,Low
8221,Other,3.6,Low
20002,Male,4.45,Low
11390,Other,10.42,Low
15372,Male,5.66,Low
4140,Female,0.78,Low
5891,Male,6.02,Low
20621,Female,8.41,Low
18020,Male,10.37,Low
5827,Other,9.94,Low
16530,Other,4.87,Low
16011,Other,6.51,Low
16595,Female,4.5,Low
16208,Other,5.16,Low
6760,Other,1.63,Low
15442,Other,7.28,Low
21993,Other,9.6,Low
23745,Male,7.72,Low
21572,Other,6.05,Low
18498,Other,6.69,Low
16955,Other,5.24,Low
24185,Other,5.78,Low
14601,Other,4.32,Low
3390,Female,9.35,Low
6580,Other,8.52,Low
5139,Female,5.85,Low
19663,Male,3.47,Low
19719,Other,5.21,Low
16227,Male,8.13,Low
5130,Female,5.75,Low
9645,Male,5.59,Low
257,Other,6.52,Low
16166,Female,9.01,Low
23215,Female,5.21,Low
11989,Other,6.42,Low
8114,Male,5.23,Low
7840,Female,5.96,Low
4694,Other,5.45,Low
9034,Male,7.0,Low
2476,Male,8.01,Low
1452,Female,7.1,Low
6617,Female,8.07,Low
9633,Male,6.27,Low
8574,Other,7.75,Low
1259,Female,7.88,Low
7791,Female,1.69,Low
7317,Other,3.63,Low
3647,Male,2.77,Low
2188,Female,3.6,Low
6025,Other,3.92,Low
16084,Other,5.75,Low
22587,Other,4.37,Low
19196,Female,4.11,Low
8792,Other,3.5,Low
1506,Female,7.48,Low
20142,Male,5.5,Low
6407,Female,9.05,Low
9909,Other,6.3,Low
9844,Male,5.94,Low
11936,Other,4.93,Low
18774,Female,6.09,Low
12253,Male,7.08,Low
9798,Male,5.31,Low
22839,Female,6.41,Low
1945,Female,7.83,Low
1295,Male,8.99,Low
8513,Female,3.08,Low
14510,Other,6.95,Low
16675,Other,5.93,Low
7893,Female,5.31,Low
18316,Male,4.55,Low
21596,Other,5.03,Low
23739,Male,8.5,Low
13644,Other,4.75,Low
20686,Female,4.41,Low
9770,Male,6.98,Low
16854,Other,7.81,Low
8232,Female,4.84,Low
20709,Female,3.5,Low
21196,Male,4.98,Low
8202,Other,4.36,Low
975,Other,8.29,Low
17618,Female,4.9,Low
15861,Female,5.91,Low
5672,Male,4.54,Low
10263,Female,7.17,Low
1982,Other,6.85,Low
5751,Other,3.62,Low
869,Male,5.19,Low
14655,Female,10.58,Low
21590,Male,4.18,Low
2043,Female,5.93,Low
11916,Male,5.71,Low
15342,Male,4.4,Low
13488,Male,7.79,Low
10943,Female,2.31,Low
9651,Male,6.61,Low
22843,Male,6.89,Low
7963,Other,6.78,Low
23934,Male,6.87,Low
8644,Other,3.96,Low
12595,Other,5.92,Low
2833,Other,6.18,Low
23556,Female,6.13,Low
14963,Other,2.06,Low
13623,Other,3.78,Low
662,Male,6.87,Low
18138,Female,5.85,Low
7501,Female,6.81,Low
12560,Other,6.32,Low
10032,Male,5.44,Low
308,Male,7.93,Low
561,Male,6.67,Low
16658,Male,8.65,Low
17852,Other,4.83,Low
13394,Other,8.18,Low
742,Female,4.45,Low
11528,Male,7.4,Low
8961,Female,5.46,Low
13224,Other,7.84,Low
21076,Female,5.63,Low
1838,Other,8.22,Low
4366,Female,5.6,Low
11352,Female,7.42,Low
5956,Other,4.19,Low
23087,Female,5.15,Low
23322,Other,5.61,Low
9968,Male,4.74,Low
3714,Male,2.86,Low
4888,Other,3.79,Low
3465,Male,3.58,Low
22670,Female,7.58,Low
7727,Other,1.75,Low
9218,Female,4.13,Low
9806,Male,6.7,Low
12393,Other,2.93,Low
14133,Other,4.28,Low
22659,Female,5.01,Low
11937,Male,5.52,Low
12203,Male,6.0,Low
7060,Female,9.96,Low
22550,Other,3.8,Low
6468,Other,4.43,Low
7133,Female,6.04,Low
20004,Other,5.96,Low
7017,Male,12.21,Low
17737,Male,5.7,Low
13669,Male,6.45,Low
5994,Female,3.85,Low
20783,Other,4.89,Low
13873,Female,6.56,Low
8897,Male,5.26,Low
11845,Other,6.85,Low
2153,Other,6.11,Low
15438,Other,5.96,Low
14406,Other,6.88,Low
2596,Female,8.04,Low
3770,Other,0.87,Low
2955,Other,3.63,Low
7068,Other,5.98,Low
13761,Other,6.14,Low
5428,Female,8.81,Low
22866,Male,4.47,Low
7155,Male,4.2,Low
22478,Male,5.49,Low
11739,Female,8.0,Low
20014,Other,3.69,Low
11948,Female,6.97,Low
20369,Other,5.44,Low
9225,Male,6.12,Low
2863,Male,7.5,Low
14544,Male,8.16,Low
6922,Male,8.11,Low
6203,Male,3.46,Low
3918,Female,8.29,Low
3477,Other,5.8,Low
10819,Female,4.18,Low
623,Male,10.61,Low
24225,Female,6.26,Low
2754,Male,5.98,Low
10423,Male,6.36,Low
17733,Female,6.01,Low
20073,Female,5.52,Low
582,Male,6.96,Low
11058,Other,8.77,Low
18391,Male,7.09,Low
13372,Female,3.98,Low
1696,Female,3.44,Low
7046,Other,2.13,Low
20760,Other,3.83,Low
5818,Male,6.14,Low
21760,Female,6.52,Low
11935,Female,10.18,Low
23389,Male,8.97,Low
3358,Female,9.38,Low
2487,Other,4.18,Low
18516,Female,4.22,Low
7941,Other,1.46,Low
4747,Male,5.55,Low
8318,Other,8.54,Low
11275,Male,5.2,Low
10841,Other,7.79,Low
7440,Other,6.71,Low
160,Female,7.41,Low
10159,Female,6.05,Low
23795,Female,7.58,Low
10979,Male,1.85,Low
22356,Other,3.69,Low
21996,Male,6.25,Low
5629,Female,5.72,Low
17386,Female,5.13,Low
16763,Male,7.53,Low
5039,Other,5.78,Low
18246,Female,4.1,Low
930,Female,5.16,Low
1303,Female,8.01,Low
5940,Female,5.26,Low
13364,Other,6.23,Low
4701,Female,5.19,Low
15525,Male,7.13,Low
362,Male,4.81,Low
2185,Other,6.57,Low
14303,Female,3.76,Low
18286,Female,7.25,Low
11979,Male,6.73,Low
8820,Female,8.1,Low
1385,Other,4.3,Low
15308,Other,6.19,Low
15551,Male,7.18,Low
22125,Female,5.2,Low
10162,Other,4.06,Low
21844,Other,5.55,Low
7785,Other,5.64,Low
9857,Female,5.7,Low
11551,Female,7.91,Low
15690,Other,5.77,Low
13781,Other,4.07,Low
1798,Female,5.89,Low
9906,Male,5.74,Low
21572,Male,8.38,Low
336,Female,6.42,Low
13633,Other,5.2,Low
1628,Other,6.82,Low
23659,Male,6.06,Low
1678,Other,7.18,Low
17166,Other,4.35,Low
10345,Other,5.39,Low
3788,Male,8.83,Low
15427,Other,3.2,Low
13699,Female,6.99,Low
7925,Other,6.05,Low
18138,Male,6.09,Low
19155,Other,5.06,Low
16255,Male,10.21,Low
22769,Other,8.06,Low
12531,Male,7.94,Low
5437,Male,10.06,Low
9208,Other,7.04,Low
3263,Other,7.5,Low
16108,Male,8.6,Low
23189,Female,6.0,Low
13278,Other,5.81,Low
14715,Female,8.81,Low
8445,Female,8.96,Low
24783,Male,5.77,Low
13537,Female,3.78,Low
13618,Male,4.95,Low
24818,Female,6.13,Low
21253,Male,4.47,Low
23929,Female,5.93,Low
11255,Other,2.21,Low
19285,Male,9.18,Low
13830,Male,1.87,Low
20790,Male,0.63,Low
16617,Female,3.26,Low
6677,Male,7.95,Low
8414,Female,5.27,Low
12620,Male,2.86,Low
2871,Other,3.99,Low
16138,Other,4.62,Low
24523,Female,6.73,Low
14662,Male,4.89,Low
19037,Female,6.72,Low
13325,Female,6.8,Low
2193,Male,7.55,Low
7282,Female,8.77,Low
12715,Other,4.97,Low
23434,Female,0.5,Low
10289,Other,8.64,Low
3469,Male,5.24,Low
13136,Female,8.01,Low
10031,Male,8.9,Low
2335,Other,10.2,Low
21894,Other,3.82,Low
21914,Male,7.15,Low
14194,Other,5.67,Low
4700,Female,6.03,Low
9428,Male,6.24,Low
9533,Other,4.06,Low
6949,Male,5.24,Low
21119,Other,4.46,Low
5070,Other,5.65,Low
14065,Male,6.55,Low
93,Female,4.11,Low
16791,Female,6.84,Low
11906,Male,4.77,Low
7834,Male,2.66,Low
22453,Female,5.81,Low
24592,Other,7.1,Low
2683,Other,1.97,Low
3346,Female,6.87,Low
8188,Female,9.33,Low
10649,Other,3.13,Low
11417,Female,12.39,Low
24698,Female,5.19,Low
7727,Other,5.89,Low
3852,Other,4.75,Low
1411,Male,4.65,Low
7692,Other,4.97,Low
20962,Female,7.26,Low
3381,Other,5.13,Low
4542,Other,3.43,Low
15228,Male,2.03,Low
6418,Female,3.4,Low
3413,Female,7.04,Low
12985,Other,4.26,Low
1365,Other,3.0,Low
22162,Male,5.03,Low
23693,Female,7.27,Low
13074,Other,9.69,Low
3697,Female,6.35,Low
9546,Other,9.09,Low
18743,Female,4.05,Low
1387,Other,8.28,Low
6801,Female,8.19,Low
13761,Other,9.32,Low
14991,Other,8.69,Low
3776,Male,6.72,Low
10238,Male,5.43,Low
14661,Female,5.46,Low
2443,Female,5.6,Low
23003,Female,5.35,Low
465,Other,6.49,Low
22,Female,7.8,Low
6889,Other,0.5,Low
8923,Female,4.98,Low
21467,Other,3.41,Low
21706,Male,6.47,Low
18714,Female,7.38,Low
12361,Male,9.57,Low
10421,Other,8.76,Low
18620,Female,5.57,Low
5550,Male,8.29,Low
828,Male,5.99,Low
17534,Other,9.54,Low
4162,Female,5.71,Low
16776,Female,4.38,Low
16658,Other,3.6,Low
21977,Other,4.76,Low
12529,Female,6.68,Low
24513,Other,6.4,Low
15185,Male,4.31,Low
2650,Male,7.52,Low
8167,Other,2.01,Low
3752,Male,8.16,Low
12166,Female,6.47,Low
6574,Other,5.15,Low
19271,Female,7.33,Low
5072,Female,5.03,Low
7836,Male,5.51,Low
24981,Other,9.05,Low
1671,Other,5.59,Low
9842,Male,5.61,Low
16157,Other,5.53,Low
9322,Other,6.91,Low
13548,Female,3.67,Low
24999,Female,6.48,Low
12373,Male,9.51,Low
24576,Female,7.44,Low
15412,Female,7.92,Low
9779,Female,3.81,Low
13010,Male,1.78,Low
21547,Male,5.71,Low
4002,Female,2.45,Low
16906,Female,4.92,Low
13639,Male,6.57,Low
1601,Female,4.32,Low
3050,Female,4.09,Low
22028,Female,7.6,Low
14984,Female,5.92,Low
22330,Other,7.79,Low
24793,Male,6.3,Low
13140,Female,7.51,Low
9240,Male,7.08,Low
83,Male,5.85,Low
11977,Other,7.17,Low
9381,Male,7.11,Low
5812,Male,8.98,Low
20023,Female,10.17,Low
18908,Female,6.57,Low
5616,Other,9.02,Low
1433,Male,7.41,Low
15260,Male,1.38,Low
11982,Female,5.18,Low
12072,Male,8.43,Low
19321,Other,1.07,Low
4150,Other,3.7,Low
12824,Female,5.85,Low
12096,Female,8.38,Low
5245,Other,7.07,Low
640,Other,5.26,Low
21741,Male,6.57,Low
9108,Male,3.27,Low
8584,Female,10.21,Low
2101,Other,6.78,Low
19951,Female,6.05,Low
7897,Male,4.67,Low
13806,Male,7.56,Low
10236,Female,5.15,Low
19184,Female,6.33,Low
12816,Other,4.1,Low
6960,Male,4.33,Low
13360,Male,5.28,Low
10216,Female,8.02,Low
18123,Male,7.15,Low
15279,Other,4.9,Low
16321,Other,5.42,Low
2192,Female,5.2,Low
21353,Other,8.95,Low
14286,Female,6.55,Low
2429,Male,6.49,Low
20166,Female,6.85,Low
7016,Male,6.52,Low
7800,Male,7.74,Low
23489,Other,7.57,Low
19579,Female,6.55,Low
4028,Other,4.49,Low
14870,Other,6.23,Low
20163,Female,10.4,Low
5514,Other,6.71,Low
15576,Male,6.47,Low
11349,Other,7.76,Low
18853,Female,6.54,Low
18495,Female,8.42,Low
15293,Male,6.8,Low
21328,Female,6.78,Low
24666,Male,8.91,Low
19210,Male,7.59,Low
3684,Other,7.99,Low
17153,Male,7.49,Low
3188,Female,5.95,Low
9551,Other,2.98,Low
22347,Female,6.54,Low
24735,Other,7.21,Low
838,Other,5.25,Low
1458,Female,8.5,Low
15196,Female,8.17,Low
9008,Male,6.6,Low
9940,Male,6.65,Low
20388,Other,3.65,Low
6296,Female,10.68,Low
2440,Other,5.73,Low
19760,Female,1.03,Low
3579,Other,4.23,Low
12309,Other,10.33,Low
10334,Female,4.61,Low
15880,Male,2.92,Low
15805,Male,6.76,Low
9848,Other,4.2,Low
16859,Male,9.19,Low
4537,Male,6.79,Low
3899,Female,7.14,Low
17673,Female,6.56,Low
24791,Male,7.08,Low
14434,Female,10.06,Low
15096,Other,8.76,Low
4925,Male,3.81,Low
12086,Female,3.71,Low
23129,Female,5.18,Low
8629,Other,6.54,Low
18894,Other,7.12,Low
1321,Female,6.68,Low
6367,Female,4.35,Low
23778,Other,10.08,Low
23192,Male,7.63,Low
7270,Other,8.93,Low
20985,Other,4.35,Low
2974,Other,3.18,Low
18028,Male,6.66,Low
24649,Male,5.95,Low
21874,Male,9.96,Low
10595,Female,1.87,Low
17034,Male,4.72,Low
10152,Male,7.28,Low
23802,Female,3.47,Low
6193,Male,5.04,Low
11701,Other,7.93,Low
2641,Female,3.81,Low
23931,Other,2.36,Low
7088,Female,6.9,Low
19419,Male,8.98,Low
13,Female,6.46,Low
20964,Male,4.57,Low
9038,Male,5.17,Low
4949,Male,5.9,Low
18378,Female,3.48,Low
23065,Other,7.51,Low
14426,Female,7.11,Low
9653,Other,5.56,Low
14200,Female,8.14,Low
4491,Male,9.7,Low
5444,Male,5.71,Low
17763,Female,6.74,Low
872,Other,7.3,Low
16539,Other,6.84,Low
18349,Female,7.86,Low
13289,Other,1.23,Low
519,Female,2.05,Low
12457,Male,2.2,Low
10158,Other,7.93,Low
20787,Other,4.4,Low
17970,Other,9.05,Low
199,Female,4.13,Low
10506,Female,6.08,Low
4953,Male,3.29,Low
13108,Female,3.73,Low
2897,Other,3.5,Low
23421,Other,4.92,Low
4934,Female,7.62,Low
3137,Other,5.88,Low
24730,Other,5.91,Low
5134,Female,6.12,Low
16973,Male,8.0,Low
13800,Other,3.08,Low
23546,Other,4.79,Low
24036,Female,6.19,Low
10130,Male,4.09,Low
16320,Female,2.74,Low
14852,Male,6.54,Low
6199,Other,2.99,Low
11040,Male,5.5,Low
18957,Male,6.6,Low
5138,Female,2.03,Low
12620,Male,7.16,Low
12987,Male,5.77,Low
5553,Other,7.0,Low
10496,Male,5.39,Low
12373,Other,6.41,Low
23282,Male,9.02,Low
21022,Male,6.03,Low
1819,Female,8.41,Low
12552,Male,4.64,Low
21738,Female,9.29,Low
24421,Female,8.05,Low
17425,Other,3.2,Low
11800,Other,6.61,Low
19252,Other,6.88,Low
4863,Other,6.43,Low
22637,Female,4.69,Low
20753,Other,6.12,Low
20084,Female,6.87,Low
19281,Other,6.77,Low
87,Male,5.29,Low
2357,Male,5.27,Low
7191,Female,8.37,Low
16116,Male,11.33,Low
17900,Male,5.62,Low
24367,Other,4.99,Low
5271,Other,9.42,Low
16014,Other,7.7,Low
8449,Female,9.32,Low
10238,Other,5.38,Low
7608,Female,6.87,Low
21359,Female,5.33,Low
5147,Other,2.92,Low
17844,Male,5.33,Low
23163,Other,7.2,Low
8480,Other,5.58,Low
14656,Other,5.31,Low
22126,Other,1.16,Low
8208,Other,6.61,Low
17317,Female,4.85,Low
6956,Female,4.59,Low
11798,Female,1.77,Low
24278,Male,4.82,Low
17210,Female,6.75,Low
16407,Male,5.37,Low
18194,Male,3.38,Low
17309,Female,7.71,Low
22799,Male,5.8,Low
12388,Female,8.11,Low
21347,Female,4.08,Low
9781,Male,5.68,Low
4449,Male,3.43,Low
23814,Male,4.76,Low
19172,Other,6.33,Low
13650,Female,5.67,Low
839,Male,6.38,Low
8930,Female,6.14,Low
18332,Male,5.81,Low
22428,Female,7.94,Low
945,Male,5.69,Low
17840,Male,6.88,Low
7594,Male,8.78,Low
9545,Male,8.04,Low
2449,Female,3.84,Low
153,Male,5.22,Low
17608,Other,4.5,Low
22143,Other,5.83,Low
1773,Male,8.09,Low
12349,Male,4.89,Low
4940,Male,5.91,Low
17515,Other,7.49,Low
21652,Other,4.35,Low
16592,Female,9.52,Low
18453,Male,6.84,Low
1503,Male,5.0,Low
5794,Other,7.71,Low
5710,Male,10.58,Low
9572,Other,7.11,Low
8979,Other,7.1,Low
13915,Male,6.91,Low
5792,Female,4.2,Low
5172,Male,6.78,Low
18390,Male,6.98,Low
21591,Female,6.43,Low
24953,Other,5.18,Low
9030,Other,8.09,Low
19292,Other,3.85,Low
21524,Female,5.18,Low
13355,Other,7.63,Low
3705,Male,7.46,Low
21509,Female,5.38,Low
274,Male,6.61,Low
16721,Other,8.0,Low
1648,Male,5.77,Low
16050,Female,3.68,Low
15887,Male,5.33,Low
2425,Male,6.5,Low
5966,Female,7.15,Low
16800,Male,5.32,Low
14453,Female,3.34,Low
5158,Other,7.7,Low
6593,Female,4.73,Low
8315,Other,7.55,Low
6687,Male,8.06,Low
9121,Male,2.96,Low
5649,Female,4.59,Low
11595,Male,7.65,Low
8987,Female,7.86,Low
16349,Male,4.64,Low
6533,Other,2.27,Low
13370,Female,6.97,Low
5149,Female,2.9,Low
6423,Female,6.14,Low
3973,Other,5.91,Low
4150,Other,7.3,Low
22393,Male,4.08,Low
19846,Other,6.95,Low
23154,Female,6.77,Low
15518,Other,2.05,Low
12723,Other,3.55,Low
13694,Female,7.35,Low
14915,Female,4.95,Low
19667,Other,5.76,Low
9127,Male,5.77,Low
18336,Female,6.27,Low
19465,Male,5.49,Low
5262,Other,4.15,Low
1356,Male,5.58,Low
21268,Other,12.32,Low
23122,Male,4.61,Low
9885,Male,8.36,Low
19678,Female,8.41,Low
3473,Female,6.9,Low
2352,Other,5.56,Low
2388,Other,4.72,Low
13962,Other,2.86,Low
5608,Other,4.62,Low
5624,Male,4.65,Low
6095,Male,7.36,Low
23216,Female,6.77,Low
2290,Other,7.75,Low
19064,Male,7.66,Low
12054,Male,7.9,Low
897,Other,4.96,Low
23679,Female,4.21,Low
22925,Other,6.28,Low
19197,Female,3.82,Low
10122,Other,5.54,Low
24699,Female,7.07,Low
1954,Female,5.29,Low
24382,Male,8.82,Low
17928,Female,6.79,Low
3161,Male,4.11,Low
6148,Other,9.49,Low
5666,Female,6.56,Low
7052,Other,7.55,Low
8206,Female,5.59,Low
10822,Female,5.11,Low
7770,Male,7.35,Low
4828,Other,8.72,Low
623,Male,0.66,Low
7697,Other,3.4,Low
19261,Male,5.78,Low
7974,Other,11.04,Low
19159,Other,4.73,Low
2819,Male,2.37,Low
9070,Female,8.56,Low
1975,Male,6.89,Low
10160,Female,7.51,Low
13542,Other,8.56,Low
24389,Male,4.69,Low
13295,Female,6.43,Low
19591,Female,5.88,Low
5222,Other,7.17,Low
16272,Other,9.1,Low
22120,Male,5.18,Low
1353,Other,6.42,Low
21767,Male,6.06,Low
9440,Female,3.72,Low
14272,Female,8.89,Low
24081,Other,4.24,Low
2787,Other,7.3,Low
11294,Male,8.62,Low
6245,Male,9.63,Low
7986,Male,3.82,Low
3046,Female,5.89,Low
14477,Female,3.35,Low
3342,Female,9.18,Low
7699,Other,1.94,Low
1496,Male,3.44,Low
19143,Male,4.16,Low
12676,Female,10.63,Low
24929,Other,6.9,Low
15952,Female,2.94,Low
12632,Male,5.95,Low
1482,Other,2.3,Low
286,Other,6.03,Low
15833,Male,5.38,Low
14517,Female,5.51,Low
15604,Male,8.78,Low
22940,Male,8.32,Low
19206,Female,2.86,Low
16718,Other,4.69,Low
1994,Male,6.69,Low
4947,Male,11.52,Low
19523,Male,4.84,Low
14327,Other,6.03,Low
8799,Female,6.8,Low
7836,Other,9.72,Low
18701,Female,5.45,Low
17365,Other,7.99,Low
10524,Female,8.5,Low
3865,Female,6.53,Low
3278,Male,8.72,Low
6920,Other,8.28,Low
2457,Male,3.43,Low
17602,Male,4.88,Low
13856,Female,6.72,Low
19291,Male,5.84,Low
13454,Male,8.57,Low
10984,Male,3.05,Low
11659,Male,4.06,Low
855,Other,10.3,Low
12120,Other,6.61,Low
16538,Female,9.69,Low
8662,Male,8.08,Low
23594,Female,10.29,Low
6916,Male,3.38,Low
1781,Male,4.68,Low
13666,Male,3.61,Low
16482,Female,9.91,Low
2550,Other,7.77,Low
18306,Other,4.89,Low
16265,Male,6.65,Low
20645,Male,6.96,Low
12323,Female,7.02,Low
16413,Female,6.85,Low
23197,Female,4.94,Low
17260,Male,7.61,Low
13995,Female,5.47,Low
2162,Other,2.89,Low
18982,Female,7.94,Low
2095,Male,9.27,Low
20380,Female,6.21,Low
6087,Other,3.98,Low
4796,Other,5.61,Low
15818,Other,4.28,Low
19619,Female,5.24,Low
465,Female,5.08,Low
17341,Male,7.03,Low
23445,Female,5.27,Low
24461,Female,5.95,Low
16232,Other,3.24,Low
17983,Male,6.53,Low
21887,Other,2.63,Low
8067,Other,11.88,Low
9442,Male,7.45,Low
21763,Female,2.97,Low
12818,Female,5.69,Low
21808,Other,5.69,Low
21841,Male,4.83,Low
11845,Male,4.09,Low
19800,Male,5.12,Low
21628,Male,7.16,Low
1355,Other,6.04,Low
10866,Other,4.43,Low
17763,Other,5.4,Low
13161,Other,6.38,Low
19472,Male,4.32,Low
7669,Female,3.78,Low
7966,Male,5.1,Low
16349,Other,9.26,Low
3285,Male,9.16,Low
3944,Female,4.8,Low
14536,Other,6.31,Low
23742,Other,8.15,Low
5128,Female,4.36,Low
23726,Male,5.3,Low
23450,Other,4.9,Low
5243,Male,5.63,Low
18336,Female,5.19,Low
5172,Male,8.65,Low
14415,Male,5.94,Low
15481,Other,8.46,Low
14607,Male,1.85,Low
901,Male,7.96,Low
18094,Other,2.96,Low
2934,Female,4.29,Low
19587,Male,8.13,Low
3417,Other,7.81,Low
4100,Other,3.22,Low
6543,Male,2.62,Low
17258,Female,6.42,Low
8200,Male,6.98,Low
8375,Male,6.11,Low
22702,Female,2.99,Low
4080,Female,4.15,Low
12503,Female,10.51,Low
14372,Female,5.91,Low
19971,Other,5.14,Low
22098,Male,4.62,Low
10921,Male,6.82,Low
22595,Other,8.6,Low
5491,Female,4.77,Low
12001,Other,6.52,Low
2977,Male,3.58,Low
12963,Other,4.03,Low
1135,Female,6.06,Low
11062,Female,6.95,Low
18710,Other,8.01,Low
6170,Male,5.35,Low
1840,Other,5.56,Low
1543,Female,6.81,Low
11051,Female,2.06,Low
8274,Male,10.96,Low
18862,Female,8.7,Low
4387,Other,5.38,Low
13714,Female,7.25,Low
11331,Female,9.65,Low
8664,Female,7.49,Low
17571,Male,5.56,Low
3125,Other,3.32,Low
18240,Male,7.5,Low
2649,Female,5.57,Low
5593,Male,6.23,Low
19416,Female,7.14,Low
19224,Female,6.49,Low
5974,Female,6.64,Low
1206,Other,7.43,Low
8316,Female,3.22,Low
22410,Male,4.5,Low
493,Other,5.98,Low
11606,Other,4.85,Low
19478,Female,8.19,Low
21518,Other,11.03,Low
14542,Male,7.36,Low
8670,Other,3.35,Low
5751,Male,6.31,Low
8179,Other,9.33,Low
4021,Female,6.72,Low
19206,Other,6.83,Low
19253,Female,7.16,Low
9488,Male,5.91,Low
12609,Female,11.04,Low
182,Female,8.77,Low
20774,Male,9.22,Low
13382,Male,4.67,Low
1619,Other,4.33,Low
17830,Other,6.14,Low
19301,Other,5.64,Low
20754,Male,5.89,Low
18217,Other,9.01,Low
18038,Female,3.1,Low
2564,Male,6.75,Low
11780,Other,3.5,Low
16660,Female,5.94,Low
16288,Other,9.25,Low
4104,Other,7.41,Low
11720,Other,4.94,Low
23300,Other,2.41,Low
8724,Female,4.92,Low
14817,Female,11.38,Low
23236,Male,2.82,Low
21506,Other,6.94,Low
8633,Other,4.65,Low
5955,Other,7.05,Low
5647,Other,10.8,Low
4669,Male,6.84,Low
1963,Female,5.07,Low
16385,Female,4.91,Low
21487,Other,5.91,Low
13093,Male,5.53,Low
17038,Other,5.32,Low
2938,Other,9.52,Low
10852,Female,7.36,Low
8697,Male,4.83,Low
4433,Female,6.37,Low
